Order ID,State/Province,Shipping Status,Date,City,Country/Region,Ship Mode,Days to Ship Scheduled
US-2020-163867,Illinois,Ordered,6/3/2020,Decatur,United States,First Class,3
US-2020-109932,Texas,Ordered,12/9/2020,Brownsville,United States,First Class,2
US-2023-158246,California,Ordered,11/9/2023,Sunnyvale,United States,First Class,1
US-2021-166583,Texas,Ordered,6/26/2021,Houston,United States,Standard Class,6
US-2023-161480,New York,Ordered,12/25/2023,New York City,United States,Standard Class,6
US-2022-169922,Texas,Ordered,6/11/2022,Arlington,United States,Standard Class,18
US-2020-111003,New Jersey,Ordered,6/1/2020,Lakewood,United States,Standard Class,12
US-2020-165974,Ohio,Ordered,6/29/2020,Cincinnati,United States,Standard Class,6
US-2023-101728,Illinois,Shipped,8/23/2023,Chicago,United States,Standard Class,6
US-2021-164567,California,Ordered,6/15/2021,Los Angeles,United States,Standard Class,6
US-2023-123281,California,Shipped,4/7/2023,Los Angeles,United States,Standard Class,6
US-2022-108987,Texas,Shipped,9/10/2022,Houston,United States,Second Class,12
US-2020-168305,California,Shipped,11/8/2020,Los Angeles,United States,Standard Class,12
US-2020-117058,Illinois,Ordered,5/27/2020,Chicago,United States,First Class,1
US-2022-140543,South Carolina,Shipped,7/3/2022,Florence,United States,Second Class,3
US-2023-167570,Pennsylvania,Shipped,12/15/2023,Philadelphia,United States,Standard Class,6
CA-2023-126627,Manitoba,Ordered,10/10/2023,Winnipeg,Canada,First Class,2
US-2022-101497,California,Shipped,10/1/2022,Los Angeles,United States,Second Class,3
US-2022-122245,Arizona,Ordered,9/25/2022,Phoenix,United States,Standard Class,6
US-2021-111948,Michigan,Shipped,11/11/2021,Detroit,United States,Same Day,0
US-2020-162992,California,Ordered,12/19/2020,Los Angeles,United States,First Class,4
US-2021-131072,Washington,Ordered,11/5/2021,Seattle,United States,Same Day,0
US-2020-104269,Washington,Ordered,3/1/2020,Seattle,United States,Second Class,3
US-2021-150231,New York,Shipped,3/20/2021,New York City,United States,Second Class,3
US-2022-155481,Pennsylvania,Shipped,9/5/2022,Philadelphia,United States,Standard Class,18
US-2023-125808,California,Shipped,11/15/2023,Los Angeles,United States,Second Class,3
US-2023-136679,Texas,Ordered,11/14/2023,Pasadena,United States,Standard Class,12
US-2022-116232,Florida,Shipped,9/26/2022,Pembroke Pines,United States,Standard Class,12
US-2021-115847,Virginia,Shipped,9/24/2021,Arlington,United States,Second Class,3
US-2021-132836,Michigan,Shipped,6/5/2021,Detroit,United States,Standard Class,24
US-2021-150511,Washington,Shipped,9/24/2021,Des Moines,United States,Standard Class,6
US-2021-153038,Tennessee,Shipped,12/25/2021,Memphis,United States,Standard Class,18
US-2020-114377,Virginia,Ordered,11/5/2020,Hampton,United States,Same Day,0
US-2022-130778,New York,Shipped,11/25/2022,Long Beach,United States,Standard Class,12
US-2020-100006,New York,Ordered,9/7/2020,New York City,United States,Standard Class,6
US-2020-152268,Arkansas,Shipped,9/7/2020,Fayetteville,United States,Standard Class,6
US-2021-140200,Arizona,Shipped,7/28/2021,Mesa,United States,First Class,1
US-2021-112214,Texas,Shipped,8/11/2021,Dallas,United States,Standard Class,24
US-2021-103961,Illinois,Ordered,11/5/2021,Quincy,United States,Standard Class,6
US-2023-108756,New Jersey,Shipped,12/29/2023,East Orange,United States,Standard Class,6
US-2023-119809,Washington,Shipped,8/25/2023,Seattle,United States,Standard Class,18
US-2022-112025,Texas,Shipped,8/4/2022,Houston,United States,Standard Class,6
CA-2022-119508,British Columbia,Ordered,12/4/2022,Vancouver,Canada,Standard Class,12
US-2023-115364,California,Shipped,7/2/2023,San Diego,United States,Standard Class,6
US-2022-143609,Oregon,Ordered,12/11/2022,Portland,United States,First Class,1
US-2022-132479,Illinois,Shipped,9/26/2022,Rockford,United States,First Class,1
US-2022-116918,Florida,Ordered,10/1/2022,Hialeah,United States,Second Class,6
US-2020-116757,Texas,Ordered,6/30/2020,Houston,United States,Standard Class,12
US-2021-142041,California,Shipped,6/9/2021,Los Angeles,United States,Second Class,3
US-2023-166919,Texas,Ordered,11/23/2023,Dallas,United States,Standard Class,6
US-2023-121839,Ohio,Ordered,9/24/2023,Lancaster,United States,Standard Class,6
US-2022-153682,Ohio,Ordered,5/30/2022,Cincinnati,United States,First Class,1
US-2023-151316,Illinois,Ordered,6/24/2023,Decatur,United States,Standard Class,12
US-2021-126137,California,Ordered,10/3/2021,Los Angeles,United States,Standard Class,6
US-2023-109750,New York,Ordered,7/22/2023,New York City,United States,Standard Class,6
US-2021-144253,New York,Shipped,5/9/2021,New York City,United States,Second Class,3
US-2022-105963,California,Shipped,11/22/2022,Los Angeles,United States,Standard Class,6
US-2020-144071,California,Shipped,12/15/2020,San Francisco,United States,Standard Class,12
US-2023-132444,Washington,Ordered,11/18/2023,Seattle,United States,First Class,5
US-2023-108322,Florida,Shipped,5/5/2023,Pompano Beach,United States,Standard Class,12
US-2020-131527,North Carolina,Shipped,12/7/2020,Jacksonville,United States,Standard Class,6
US-2020-142965,Ohio,Shipped,7/20/2020,Springfield,United States,Same Day,0
US-2020-120852,Texas,Ordered,12/20/2020,Grand Prairie,United States,Standard Class,12
US-2023-108791,New York,Shipped,7/31/2023,Yonkers,United States,Standard Class,12
US-2022-128111,Massachusetts,Ordered,3/17/2022,Malden,United States,Standard Class,6
US-2022-109722,Kentucky,Shipped,12/7/2022,Georgetown,United States,Second Class,6
US-2022-159695,Texas,Shipped,4/10/2022,Houston,United States,Second Class,3
US-2022-111416,New York,Ordered,9/17/2022,New York City,United States,Standard Class,6
US-2023-148404,North Carolina,Ordered,10/7/2023,Charlotte,United States,Standard Class,30
US-2020-102295,California,Ordered,11/24/2020,Sacramento,United States,Second Class,3
US-2022-133340,Michigan,Ordered,12/9/2022,Jackson,United States,Standard Class,18
US-2023-102309,Arkansas,Shipped,9/25/2023,Pine Bluff,United States,Second Class,6
US-2020-105648,California,Shipped,3/7/2020,San Diego,United States,Standard Class,6
US-2021-158491,California,Shipped,6/9/2021,Los Angeles,United States,Second Class,6
US-2020-104780,California,Ordered,5/21/2020,San Diego,United States,Standard Class,6
CA-2023-126627,Manitoba,Shipped,10/12/2023,Winnipeg,Canada,First Class,2
US-2023-147228,Tennessee,Ordered,9/9/2023,Columbia,United States,Standard Class,24
US-2023-130687,Washington,Shipped,9/10/2023,Edmonds,United States,First Class,3
US-2021-163440,California,Shipped,3/24/2021,Thousand Oaks,United States,First Class,1
US-2021-107937,California,Ordered,5/3/2021,Chula Vista,United States,Standard Class,6
US-2023-169901,California,Ordered,6/15/2023,San Francisco,United States,Standard Class,6
US-2022-105277,New York,Ordered,12/4/2022,Auburn,United States,Standard Class,6
US-2023-167402,Missouri,Shipped,1/18/2023,Springfield,United States,Second Class,12
US-2020-164210,Colorado,Shipped,11/20/2020,Louisville,United States,Second Class,6
US-2023-124086,California,Ordered,2/10/2023,Laguna Niguel,United States,Standard Class,6
US-2023-112529,Texas,Ordered,11/19/2023,San Antonio,United States,First Class,2
US-2021-120880,Washington,Ordered,5/29/2021,Seattle,United States,Standard Class,18
US-2020-107454,New York,Ordered,11/2/2020,New York City,United States,Standard Class,12
US-2022-164483,California,Ordered,1/30/2022,San Francisco,United States,Standard Class,6
US-2023-144036,Texas,Shipped,11/26/2023,Houston,United States,Standard Class,6
US-2022-150147,Pennsylvania,Shipped,4/29/2022,Philadelphia,United States,Second Class,9
US-2023-118857,Nevada,Shipped,4/18/2023,Henderson,United States,First Class,1
US-2023-158407,North Carolina,Ordered,6/4/2023,Monroe,United States,Standard Class,12
US-2023-137449,Texas,Shipped,6/30/2023,Dallas,United States,First Class,3
US-2021-136420,California,Ordered,11/20/2021,San Diego,United States,First Class,2
US-2023-117240,New York,Ordered,7/23/2023,New York City,United States,Standard Class,6
US-2022-128727,New York,Ordered,8/29/2022,New York City,United States,Standard Class,6
US-2023-160661,Massachusetts,Ordered,10/28/2023,Everett,United States,Standard Class,6
US-2022-101616,Louisiana,Ordered,9/3/2022,Monroe,United States,First Class,1
US-2023-127705,Ohio,Shipped,6/6/2023,Lorain,United States,Standard Class,12
US-2023-109316,California,Shipped,6/10/2023,Los Angeles,United States,First Class,2
US-2023-154872,Ohio,Shipped,5/18/2023,Cleveland,United States,Standard Class,18
US-2023-147753,Wisconsin,Shipped,3/5/2023,Milwaukee,United States,Same Day,0
US-2020-126361,Utah,Shipped,8/9/2020,Pleasant Grove,United States,Second Class,18
US-2023-166233,North Carolina,Shipped,7/9/2023,Jacksonville,United States,Standard Class,6
US-2023-120327,Iowa,Ordered,11/11/2023,Urbandale,United States,Standard Class,6
US-2023-135419,California,Shipped,11/9/2023,Bakersfield,United States,Standard Class,6
US-2022-110898,Illinois,Ordered,3/6/2022,Chicago,United States,Standard Class,24
US-2020-156006,Mississippi,Ordered,4/30/2020,Jackson,United States,Second Class,3
US-2021-154886,California,Shipped,11/12/2021,San Francisco,United States,Standard Class,6
US-2020-129574,Utah,Shipped,5/29/2020,Murray,United States,First Class,1
US-2021-151589,Wisconsin,Shipped,12/30/2021,Eau Claire,United States,First Class,2
US-2022-144729,California,Ordered,10/21/2022,San Diego,United States,Standard Class,6
US-2020-169019,Texas,Shipped,7/30/2020,San Antonio,United States,Standard Class,36
US-2022-140382,California,Shipped,6/25/2022,San Francisco,United States,Second Class,12
US-2023-113278,Indiana,Ordered,1/14/2023,Richmond,United States,Standard Class,48
US-2021-138716,Washington,Ordered,9/17/2021,Seattle,United States,First Class,1
US-2021-152128,Kansas,Ordered,5/25/2021,Wichita,United States,Second Class,6
US-2023-135860,Michigan,Ordered,12/1/2023,Saginaw,United States,Standard Class,30
US-2023-118087,Pennsylvania,Shipped,9/13/2023,Philadelphia,United States,Standard Class,48
US-2023-122077,Texas,Shipped,5/25/2023,Plano,United States,Standard Class,12
US-2023-103478,Illinois,Ordered,7/21/2023,Aurora,United States,Second Class,6
US-2021-123232,Oregon,Ordered,12/14/2021,Portland,United States,Second Class,3
US-2021-148250,California,Shipped,12/17/2021,Riverside,United States,Standard Class,12
US-2023-125269,Illinois,Ordered,4/24/2023,Chicago,United States,Standard Class,12
US-2021-123092,North Carolina,Ordered,12/3/2021,Jacksonville,United States,Standard Class,24
US-2021-123939,Ohio,Ordered,8/24/2021,Bowling Green,United States,Second Class,9
US-2020-135972,Washington,Shipped,9/23/2020,Des Moines,United States,Second Class,6
US-2023-126865,California,Shipped,12/7/2023,San Diego,United States,Second Class,3
US-2022-154403,Alabama,Shipped,5/27/2022,Florence,United States,Standard Class,6
US-2020-153479,California,Shipped,10/8/2020,Vallejo,United States,Standard Class,12
US-2021-108966,Florida,Ordered,10/11/2021,Fort Lauderdale,United States,Standard Class,12
US-2020-151925,California,Shipped,10/1/2020,Los Angeles,United States,Second Class,3
US-2022-103674,California,Ordered,12/6/2022,Los Angeles,United States,Standard Class,42
US-2023-137428,California,Shipped,12/21/2023,Oceanside,United States,Second Class,12
US-2023-142090,North Carolina,Shipped,12/7/2023,Burlington,United States,Standard Class,12
US-2022-155103,New York,Shipped,12/7/2022,New York City,United States,Standard Class,18
US-2023-145506,Washington,Ordered,6/3/2023,Spokane,United States,Standard Class,6
US-2023-154088,Florida,Ordered,11/12/2023,Tallahassee,United States,Standard Class,6
US-2021-147739,Pennsylvania,Ordered,12/25/2021,Philadelphia,United States,Standard Class,6
US-2022-167339,California,Ordered,1/21/2022,San Diego,United States,Second Class,6
US-2022-141887,Ohio,Shipped,1/15/2022,Columbus,United States,Standard Class,6
US-2023-129490,Florida,Ordered,9/26/2023,Miramar,United States,Standard Class,6
US-2023-120222,California,Ordered,4/25/2023,Los Angeles,United States,Standard Class,12
US-2022-150861,New York,Ordered,12/3/2022,Oceanside,United States,First Class,5
US-2022-142251,Florida,Shipped,11/4/2022,Hollywood,United States,Second Class,3
US-2023-106782,Indiana,Ordered,12/21/2023,Lafayette,United States,Standard Class,6
US-2023-102974,California,Ordered,9/19/2023,Los Angeles,United States,Standard Class,18
US-2022-156692,Louisiana,Shipped,8/13/2022,Kenner,United States,Same Day,0
US-2022-165848,New York,Ordered,6/4/2022,New York City,United States,Same Day,0
US-2023-125913,California,Ordered,1/16/2023,Los Angeles,United States,Same Day,0
US-2023-122707,Alabama,Shipped,4/18/2023,Hoover,United States,First Class,2
US-2023-149181,Ohio,Ordered,5/8/2023,Columbus,United States,Standard Class,6
US-2022-139689,Tennessee,Ordered,12/29/2022,Bristol,United States,Standard Class,12
US-2020-143336,California,Shipped,9/1/2020,San Francisco,United States,Second Class,9
US-2020-119172,Illinois,Shipped,5/15/2020,Chicago,United States,Standard Class,12
US-2020-143637,California,Ordered,3/24/2020,Fresno,United States,Second Class,3
US-2023-141943,California,Shipped,5/9/2023,San Francisco,United States,Standard Class,6
US-2022-153346,New Jersey,Ordered,1/25/2022,Plainfield,United States,First Class,2
US-2023-127656,Iowa,Shipped,7/17/2023,Waterloo,United States,Standard Class,6
US-2020-106229,Illinois,Shipped,6/11/2020,Aurora,United States,Second Class,3
US-2022-134180,Pennsylvania,Shipped,11/7/2022,Philadelphia,United States,Standard Class,12
US-2022-160304,Maryland,Shipped,1/7/2022,Gaithersburg,United States,Standard Class,12
US-2021-121391,California,Ordered,10/4/2021,San Francisco,United States,First Class,1
US-2022-121370,Pennsylvania,Ordered,11/14/2022,Philadelphia,United States,Second Class,9
US-2020-130869,Texas,Ordered,11/17/2020,Cedar Hill,United States,Standard Class,6
US-2021-148712,New York,Ordered,4/17/2021,New York City,United States,Standard Class,18
US-2023-156356,Texas,Ordered,4/16/2023,Houston,United States,Standard Class,18
US-2022-153101,California,Shipped,9/8/2022,Santa Ana,United States,Same Day,0
US-2021-136105,Indiana,Shipped,6/16/2021,Columbus,United States,Standard Class,6
US-2021-102722,Louisiana,Ordered,4/18/2021,Monroe,United States,First Class,1
US-2020-157721,New York,Shipped,9/5/2020,Watertown,United States,First Class,2
US-2020-164224,Ohio,Shipped,5/20/2020,Akron,United States,Second Class,6
US-2023-127096,California,Shipped,9/17/2023,San Francisco,United States,Second Class,3
CA-2020-123625,Quebec,Ordered,12/29/2020,Quebec City,Canada,Standard Class,24
US-2023-145779,Arizona,Shipped,5/10/2023,Tucson,United States,Standard Class,6
US-2021-123960,Louisiana,Shipped,6/16/2021,Monroe,United States,Standard Class,30
US-2021-124450,District of Columbia,Shipped,5/3/2021,Washington,United States,Standard Class,18
US-2021-155334,California,Ordered,7/30/2021,San Francisco,United States,First Class,3
US-2021-164833,Washington,Ordered,6/4/2021,Seattle,United States,Same Day,0
US-2020-105172,California,Ordered,4/4/2020,San Francisco,United States,Standard Class,6
US-2023-162075,Texas,Shipped,3/24/2023,Houston,United States,Standard Class,6
US-2020-115357,South Carolina,Ordered,8/6/2020,Columbia,United States,Second Class,3
US-2023-126634,California,Shipped,4/1/2023,Lakewood,United States,Second Class,3
US-2022-145583,California,Shipped,10/19/2022,Roseville,United States,Standard Class,42
US-2022-157308,Washington,Shipped,8/21/2022,Seattle,United States,Standard Class,6
US-2021-131072,Washington,Shipped,11/5/2021,Seattle,United States,Same Day,0
US-2021-118906,Maryland,Ordered,3/10/2021,Clinton,United States,Same Day,0
US-2020-164721,California,Ordered,11/25/2020,Brentwood,United States,Second Class,9
US-2023-116491,Texas,Shipped,11/13/2023,Dallas,United States,First Class,1
US-2022-114405,Pennsylvania,Shipped,4/12/2022,Philadelphia,United States,Standard Class,12
US-2020-110184,California,Ordered,7/12/2020,Los Angeles,United States,Standard Class,12
US-2023-116519,New York,Shipped,10/15/2023,New York City,United States,First Class,1
US-2022-143749,Massachusetts,Ordered,12/5/2022,Franklin,United States,First Class,1
US-2022-151169,Delaware,Ordered,10/21/2022,Newark,United States,Standard Class,6
US-2022-106600,Georgia,Ordered,4/8/2022,Columbus,United States,First Class,1
